date,landing_page,channel_group,country,active_users_total,active_users_mobile,active_users_desktop,active_users_tablet
2025-09-03,/industry/fruit-vegetable-cold-stores.html,Direct,United States,2,0,2,0
2025-09-03,/industry/fruit-vegetable-cold-stores.html,Organic Search,United Kingdom,1,1,0,0
2025-09-03,/industry/industries.html,Direct,United States,1,0,1,0
2025-09-03,/industry/meat-cold-storage.html,Direct,United States,1,0,1,0
2025-09-03,/industry/pharmaceutical.html,Direct,United States,1,0,1,0
2025-09-03,/industry/retail-cold-storage.html,Direct,United States,1,0,1,0
2025-09-03,/knowledge/meat-cold-storage.html,Direct,United Kingdom,2,0,2,0
2025-09-03,/megas/supermega.html,Organic Search,United Kingdom,1,0,1,0
2025-09-03,/news,Unassigned,United States,1,0,1,0
2025-09-03,/news/blast-chiller.html,Direct,Indonesia,1,1,0,0
2025-09-03,/news/blast-chiller.html,Referral,Indonesia,1,1,0,0
2025-09-03,/news/blast-chiller.html,Unassigned,Indonesia,2,1,1,0
2025-09-03,/news/cold-storage-fruit-and-veg.html,Organic Search,India,1,1,0,0
2025-09-03,/news/cold-storage-fruit-and-veg.html,Organic Search,Philippines,1,0,1,0
2025-09-03,/news/commercial-blast-freezing.html,Organic Search,India,1,1,0,0
2025-09-03,/news/mega-cold-store-infographic.html,Organic Search,Netherlands,1,0,1,0
2025-09-03,/news/optimising-power-consumption.html,Organic Search,United Kingdom,1,1,0,0
2025-09-03,/news/portable-cold-storage.html,Organic Search,India,1,1,0,0
2025-09-03,/news/refrigerated-cross-docking.html,Organic Search,Brazil,1,0,1,0
2025-09-03,/news/types-of-cold-storage.html,Organic Search,Netherlands,1,1,0,0
2025-09-03,/news/what-blast-freezer.html,Organic Search,Kenya,1,0,1,0
2025-09-03,/refrigerated-container/10ft.html,Organic Search,Canada,1,0,1,0
2025-09-03,/refrigerated-container/10ft.html,Organic Search,United Kingdom,2,1,1,0
2025-09-03,/refrigerated-container/10ft.html,Organic Search,United States,1,0,1,0
2025-09-03,/refrigerated-container/20ft.html,Organic Search,United Kingdom,1,1,0,0
2025-09-03,/refrigerated-container/20ft.html,Organic Search,United States,1,0,1,0
2025-09-03,/refrigerated-container/40ft.html,Organic Search,United Arab Emirates,1,1,0,0
2025-09-03,/refrigerated-container/40ft.html,Organic Search,United States,1,1,0,0
2025-09-03,/refrigerated-units-lp,Paid Search,United Kingdom,5,2,3,0
2025-09-03,/refrigeration/cold-storage/leeds.html,Organic Search,United Kingdom,1,1,0,0
2025-09-03,/refrigeration/commercial-refrigeration/belfast.html,Organic Search,United Kingdom,1,0,1,0
2025-09-03,/refrigeration/refrigerated-containers/sussex.html,Organic Search,United Kingdom,1,1,0,0
2025-09-03,/refrigeration/refrigeration-units/london.html,Organic Search,Azerbaijan,1,1,0,0
2025-09-03,/services/crs-services.html,Organic Search,France,1,1,0,0
2025-09-03,/specialist,Direct,United States,1,0,1,0
2025-09-03,/specialist/loading-dock-facility.html,Organic Search,Brazil,1,0,1,0
2025-09-03,/specialist/meat-rail.html,Organic Search,United Kingdom,1,1,0,0
2025-09-03,/specialist/quick-thaw-units.html,Organic Search,United Kingdom,1,0,1,0
2025-09-03,/storage/freezer-containers.html,Organic Search,France,1,0,1,0
2025-09-03,/storage/freezer-containers.html,Organic Search,United Kingdom,1,0,1,0
2025-09-03,/storage/mobile-freezers.html,Organic Search,United Kingdom,1,1,0,0
2025-09-03,/walk-in-cold-rooms,Organic Search,United Kingdom,1,0,1,0
2025-09-04,(not set),Referral,Ireland,1,0,1,0
2025-09-04,/,Direct,China,2,2,0,0
2025-09-04,/,Direct,Italy,1,0,1,0
2025-09-04,/,Direct,United Kingdom,1,0,1,0
2025-09-04,/,Direct,United States,5,0,5,0
2025-09-04,/,Organic Search,Bulgaria,1,1,0,0
2025-09-04,/,Organic Search,United Kingdom,5,2,3,0
2025-09-04,/,Paid Search,United Kingdom,1,1,0,0
2025-09-04,/,Referral,United Kingdom,2,0,2,0
2025-09-04,/about/client-testimonials.html,Direct,United States,1,0,1,0
2025-09-04,/about/payment-methods.html,Direct,United States,1,0,1,0
2025-09-04,/about/what-crs-does.html,Direct,United States,3,0,3,0
2025-09-04,/about/why-use-crs.html,Direct,United States,2,0,2,0
2025-09-04,/blast-freezer/20ftblastfreezer.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/blast-freezer/index.html,Direct,United States,1,0,1,0
2025-09-04,/blast-freezers-lp,Paid Search,United Kingdom,2,1,1,0
2025-09-04,/blast-freezers/privacy.html,Direct,United States,1,0,1,0
2025-09-04,/blastfreezer/rental/london.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/brands/cold-kit-rooms.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/case-studies/conservation-letterfrack.html,Direct,Ireland,1,1,0,0
2025-09-04,/case-studies/conservation-letterfrack.html,Organic Search,Ireland,1,1,0,0
2025-09-04,/cold-rooms-lp,Cross-network,United Kingdom,3,3,0,0
2025-09-04,/cold-rooms-lp,Paid Search,United Kingdom,14,10,4,0
2025-09-04,/cold-stores,Direct,United States,1,0,1,0
2025-09-04,/cold-stores,Paid Search,United Kingdom,1,1,0,0
2025-09-04,/crs-blast-freezers,Direct,United Kingdom,1,0,1,0
2025-09-04,/crs-cold-stores-0-0,Email,Ireland,1,0,1,0
2025-09-04,/enquiry,Direct,United States,2,0,2,0
2025-09-04,/enquiry/contactConfirm.php,Direct,United Kingdom,1,1,0,0
2025-09-04,/enquiry/contactConfirm.php,Paid Search,United Kingdom,1,1,0,0
2025-09-04,/get-in-touch,Paid Search,United Kingdom,2,2,0,0
2025-09-04,/get-in-touch-with-crs,Paid Search,United Kingdom,1,0,1,0
2025-09-04,/industrial,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/industry/bakery-cold-storage.html,Referral,Uzbekistan,1,0,1,0
2025-09-04,/industry/dairy-cold-storage.html,Organic Search,United Kingdom,1,1,0,0
2025-09-04,/industry/food-cold-storage.html,Paid Other,China,1,1,0,0
2025-09-04,/knowledge/index.html,Direct,United States,1,0,1,0
2025-09-04,/knowledge/meat-cold-storage.html,Organic Search,Thailand,1,0,1,0
2025-09-04,/megas,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/megas/supermega.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/megas/triplemega.htmlTim,Direct,United Kingdom,1,0,1,0
2025-09-04,/news/cold-storage-fruit-and-veg.html,Organic Search,India,5,3,2,0
2025-09-04,/news/cold-storage-fruit-and-veg.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/news/cooling-with-blast-chillers.html,Organic Search,Indonesia,1,1,0,0
2025-09-04,/news/freezer-storage.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/news/hot-boxes.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/news/how-does-refrigerator-work.html,Organic Search,Spain,1,0,1,0
2025-09-04,/news/index.html,Direct,United States,1,0,1,0
2025-09-04,/news/ispm-15-compliance.html,Organic Search,Italy,1,0,1,0
2025-09-04,/news/portable-cold-storage.html,Direct,India,1,1,0,0
2025-09-04,/news/refrigerated-container-storage.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/news/renting-cold-storage.html,Organic Search,Malawi,1,0,1,0
2025-09-04,/news/walk-in-freezer.html,Organic Search,India,1,0,1,0
2025-09-04,/news/what-blast-freezer.html,Direct,Indonesia,1,1,0,0
2025-09-04,/pharma/pharmaceutical-cold-stores20.html,Direct,India,1,1,0,0
2025-09-04,/refrigerated-container/10ft.html,Organic Search,United Kingdom,2,2,0,0
2025-09-04,/refrigerated-container/20ft.html,Organic Search,Australia,1,0,1,0
2025-09-04,/refrigerated-container/20ft.html,Organic Search,Belgium,1,1,0,0
2025-09-04,/refrigerated-container/20ft.html,Organic Search,United States,1,0,1,0
2025-09-04,/refrigerated-container/40ft.html,Direct,United Kingdom,2,2,0,0
2025-09-04,/refrigerated-container/40ft.html,Organic Search,Singapore,1,0,1,0
2025-09-04,/refrigerated-container/40ft.html,Organic Search,United Kingdom,1,1,0,0
2025-09-04,/refrigerated-container/index.html,Direct,United States,1,0,1,0
2025-09-04,/refrigerated-storage/refrigeration-methods.html,Organic Search,India,1,0,1,0
2025-09-04,/refrigerated-units-lp,Paid Search,United Kingdom,2,2,0,0
2025-09-04,/refrigeration/cold-rooms/bolton.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/refrigeration/cold-rooms/london.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/refrigeration/cold-storage/manchester.html,Unassigned,United Kingdom,1,1,0,0
2025-09-04,/refrigeration/cold-storage/norwich.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/refrigeration/refrigerated-containers/aberdeen.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/refrigeration/refrigerated-containers/birmingham.html,Organic Search,United Kingdom,1,1,0,0
2025-09-04,/refrigeration/refrigerated-containers/cambridge.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/refrigeration/refrigerated-containers/dundee.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/refrigeration/refrigerated-containers/edinburgh.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/refrigeration/refrigerated-containers/plymouth.html,Organic Search,United Kingdom,1,1,0,0
2025-09-04,/refrigeration/refrigerated-containers/southampton.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/refrigeration/refrigerated-storage/wales.html,Organic Search,United Kingdom,3,0,3,0
2025-09-04,/services/crs-services.html,Direct,United Kingdom,2,1,1,0
2025-09-04,/shock-freezer/40ftshockfreezer.html,Direct,United Kingdom,1,0,1,0
2025-09-04,/specialist/climate-controlled.html,Organic Search,United Kingdom,1,0,1,0
2025-09-04,/specialist/meat-rail.html,Organic Search,United Kingdom,1,1,0,0
2025-09-04,/storage/vaccine-fridges.html,Organic Search,United Kingdom,1,1,0,0
2025-09-04,/widespan/maxbox.html,Organic Search,Spain,1,0,1,0
2025-09-04,/widespan/maxbox.html,Organic Search,United Kingdom,1,0,1,0
2025-09-05,(not set),Cross-network,United Kingdom,1,1,0,0
2025-09-05,(not set),Paid Search,United Kingdom,2,0,2,0
2025-09-05,/,Direct,Belgium,1,0,1,0
2025-09-05,/,Direct,Ireland,1,0,1,0
2025-09-05,/,Direct,Netherlands,1,0,1,0
2025-09-05,/,Direct,United Kingdom,4,0,4,0
2025-09-05,/,Organic Search,Belgium,1,0,1,0
2025-09-05,/,Organic Search,Philippines,1,0,1,0
2025-09-05,/,Organic Search,United Kingdom,4,0,4,0
2025-09-05,/,Referral,United Kingdom,1,0,1,0
2025-09-05,/about/what-crs-does.html,Direct,United Kingdom,1,0,1,0
2025-09-05,/archive/coldkit-matrix-coldrooms.html,Organic Search,United Kingdom,1,0,1,0
2025-09-05,/archive/laboratory-freezers.html,Organic Search,United Kingdom,1,0,1,0
2025-09-05,/blast-freezer,Organic Search,Portugal,1,0,1,0
2025-09-05,/blast-freezer/40ftblastfreezer.html,Paid Search,United Kingdom,1,1,0,0
2025-09-05,/blast-freezers-lp,Paid Search,United Kingdom,5,4,1,0
2025-09-05,/cold-rooms,Organic Search,Singapore,1,0,1,0
2025-09-05,/cold-rooms-lp,Cross-network,United Kingdom,2,2,0,0
2025-09-05,/cold-rooms-lp,Paid Search,Czechia,1,0,1,0
2025-09-05,/cold-rooms-lp,Paid Search,Guernsey,1,1,0,0
2025-09-05,/cold-rooms-lp,Paid Search,United Kingdom,6,4,2,0
2025-09-05,/cold-stores,Direct,Grenada,1,1,0,0
2025-09-05,/cold-stores,Direct,United Kingdom,4,0,4,0
2025-09-05,/cold-stores,Organic Search,Portugal,1,0,1,0
2025-09-05,/enquiry,Referral,United States,1,0,1,0
2025-09-05,/enquiry/contactConfirm.php,Direct,United Kingdom,1,1,0,0
2025-09-05,/get-in-touch-with-crs,Paid Search,United Kingdom,3,1,2,0
2025-09-05,/heated,Organic Search,United Kingdom,1,1,0,0
2025-09-05,/industry/fish-cold-storage.html,Direct,United States,1,0,1,0
2025-09-05,/knowledge/retail-cold-storage.html,Direct,United Kingdom,1,1,0,0
2025-09-05,/knowledge/retail-cold-storage.html,Organic Search,Lebanon,1,1,0,0
2025-09-05,/megas,Email,United Kingdom,1,1,0,0
2025-09-05,/news/cold-storage-fruit-and-veg.html,Organic Search,India,1,1,0,0
2025-09-05,/news/cold-storage-fruit-and-veg.html,Organic Search,United Kingdom,1,1,0,0
2025-09-05,/news/index.html,Direct,United Kingdom,1,1,0,0
2025-09-05,/news/refrigerated-cross-docking.html,Organic Search,Thailand,1,1,0,0
2025-09-05,/news/thawing-food.html,Organic Search,Philippines,1,0,1,0
2025-09-05,/news/what-blast-freezer.html,Organic Search,Philippines,1,1,0,0
2025-09-05,/news/what-blast-freezer.html,Organic Search,Zimbabwe,2,2,0,0
2025-09-05,/refrigerated-container/10ft.html,Direct,United Kingdom,1,1,0,0
2025-09-05,/refrigerated-container/10ft.html,Organic Search,Saudi Arabia,1,0,1,0
2025-09-05,/refrigerated-container/20ft.html,Organic Search,United Kingdom,1,1,0,0
2025-09-05,/refrigerated-container/40ft.html,Direct,Japan,1,0,1,0
2025-09-05,/refrigerated-container/40ft.html,Direct,United Kingdom,2,2,0,0
2025-09-05,/refrigerated-units-lp,Paid Search,United Kingdom,2,1,1,0
2025-09-05,/refrigeration/cold-rooms/london.html,Organic Search,United Kingdom,1,1,0,0
2025-09-05,/refrigeration/cold-storage-containers/leicester.html,Unassigned,United Kingdom,1,1,0,0
2025-09-05,/refrigeration/refrigerated-containers/liverpool.html,Organic Search,France,1,0,1,0
2025-09-05,/refrigeration/refrigerated-storage/glasgow.html,Organic Search,United Kingdom,1,1,0,0
2025-09-05,/specialist/dry-aging-refrigerator.html,Organic Search,United Kingdom,1,0,1,0
2025-09-05,/specialist/loading-dock-facility.html,Organic Search,Australia,1,0,1,0
2025-09-05,/specialist/loading-dock-facility.html,Organic Search,Thailand,1,1,0,0
2025-09-05,/storage/freezer-containers.html,Organic Search,Ireland,1,0,1,0
2025-09-06,/,Direct,United Kingdom,2,1,1,0
2025-09-06,/,Paid Search,United Kingdom,1,1,0,0
2025-09-06,/blast-freezer,Organic Search,Germany,1,0,1,0
2025-09-06,/blast-freezer,Organic Search,United Kingdom,1,0,1,0
2025-09-06,/blast-freezer/10ftblastfreezer.html,Organic Search,India,1,0,1,0
2025-09-06,/brands/cold-kit-rooms.html,Organic Search,United Kingdom,1,0,1,0
2025-09-06,/careers/credit-controller-job.html,Direct,United States,1,0,1,0
2025-09-06,/cold-rooms-lp,Direct,(not set),1,1,0,0
2025-09-06,/cold-rooms-lp,Paid Search,United Kingdom,9,6,3,0
2025-09-06,/cold-rooms/meat-cold-room.html,Organic Search,United Kingdom,1,1,0,0
2025-09-06,/cold-stores,Direct,United Kingdom,1,1,0,0
2025-09-06,/cold-stores,Paid Search,United Kingdom,1,1,0,0
2025-09-06,/get-in-touch,Paid Search,United Kingdom,1,1,0,0
2025-09-06,/megas,Direct,United Kingdom,1,1,0,0
2025-09-06,/megas/double-mega.html,Direct,United Kingdom,1,1,0,0
2025-09-06,/news/blast-chiller.html,Referral,Bahrain,1,0,1,0
2025-09-06,/news/cold-storage-fruit-and-veg.html,Organic Search,India,2,1,1,0
2025-09-06,/news/refrigerated-container-care.html,Direct,United States,2,0,2,0
2025-09-06,/news/walk-in-fridge.html,Organic Search,United Kingdom,1,1,0,0
2025-09-06,/news/warehouse-cold-storage.html,Organic Search,Macao,1,0,1,0
2025-09-06,/news/what-blast-freezer.html,Direct,Russia,1,0,1,0
2025-09-06,/news/what-blast-freezer.html,Organic Search,Netherlands,1,1,0,0
2025-09-06,/refrigerated-container/10ft.html,Organic Search,Czechia,1,1,0,0
2025-09-06,/refrigerated-container/10ft.html,Organic Search,United Kingdom,2,2,0,0
2025-09-06,/refrigerated-container/20ft.html,Organic Search,United States,1,0,1,0
2025-09-06,/refrigerated-container/40ft.html,Direct,United Kingdom,1,1,0,0
2025-09-06,/refrigerated-container/40ft.html,Organic Search,Ghana,1,1,0,0
2025-09-06,/refrigerated-units-lp,Paid Search,United Kingdom,3,3,0,0
2025-09-06,/refrigeration/cold-rooms/london.html,Organic Search,United Kingdom,1,0,1,0
2025-09-06,/refrigeration/cold-storage/manchester.html,Organic Search,United Kingdom,1,1,0,0
2025-09-06,/refrigeration/refrigerated-containers/kent.html,Organic Search,United Kingdom,1,1,0,0
2025-09-06,/refrigeration/refrigerated-containers/manchester.html,Organic Search,United Kingdom,1,0,1,0
2025-09-06,/refrigeration/refrigerated-storage/newcastle.html,Organic Search,United Kingdom,1,1,0,0
2025-09-06,/refrigeration/refrigerated-storage/swansea.html,Direct,United Kingdom,1,0,1,0
2025-09-06,/storage/freezer-containers.html,Organic Search,United Kingdom,1,1,0,0
2025-09-07,(not set),Paid Search,United Kingdom,1,1,0,0
2025-09-07,/,Direct,China,1,1,0,0
2025-09-07,/,Direct,United Kingdom,1,0,1,0
2025-09-07,/,Organic Search,Czechia,1,0,0,1
2025-09-07,/,Referral,United Kingdom,1,1,0,0
2025-09-07,/about/payment-methods.html,Direct,United States,1,0,1,0
2025-09-07,/archive/coldkit-matrix-coldrooms.html,Organic Search,United Kingdom,1,1,0,0
2025-09-07,/blast-freezer/20ftblastfreezer.html,Organic Search,Germany,1,0,1,0
2025-09-07,/blastfreezer/warehouse/southampton.html,Organic Search,Spain,1,1,0,0
2025-09-07,/case-studies/gate-gourmet.html,Organic Search,United Kingdom,1,1,0,0
2025-09-07,/cold-rooms,Direct,United Kingdom,1,1,0,0
2025-09-07,/cold-rooms,Organic Search,United Kingdom,1,1,0,0
2025-09-07,/cold-rooms-lp,Cross-network,United Kingdom,1,1,0,0
2025-09-07,/cold-rooms-lp,Paid Search,Jersey,1,1,0,0
2025-09-07,/cold-rooms-lp,Paid Search,United Kingdom,7,6,1,0
2025-09-07,/cold-stores,Direct,United Kingdom,1,1,0,0
2025-09-07,/get-in-touch-with-crs,Paid Search,United Kingdom,1,1,0,0
2025-09-07,/industry/fish-cold-storage.html,Organic Search,Kenya,1,1,0,0
2025-09-07,/industry/industries.html,Organic Search,India,1,0,1,0
2025-09-07,/news/blast-chiller.html,Organic Search,India,1,0,1,0
2025-09-07,/news/blast-freezing-eutectic-plates.html,Direct,United States,1,0,1,0
2025-09-07,/news/cold-storage-fruit-and-veg.html,Organic Search,India,1,1,0,0
2025-09-07,/news/cold-storage-fruit-and-veg.html,Organic Search,United Kingdom,1,1,0,0
2025-09-07,/news/cold-storage.html,Organic Search,Guatemala,1,0,1,0
2025-09-07,/news/vip-insulation.html,Organic Search,United Kingdom,1,0,1,0
2025-09-07,/news/walk-in-fridge.html,Organic Search,India,1,0,1,0
2025-09-07,/refrigerated-container,Direct,United Kingdom,1,1,0,0
2025-09-07,/refrigerated-container,Unassigned,United Kingdom,1,0,1,0
2025-09-07,/refrigerated-container/40ft.html,Direct,United Kingdom,1,1,0,0
2025-09-07,/refrigerated-container/40ft.html,Organic Search,Ireland,1,0,1,0
2025-09-07,/refrigerated-units-lp,Paid Search,United Kingdom,1,1,0,0
2025-09-07,/refrigeration/cold-rooms/luton.html,Organic Search,United Kingdom,1,1,0,0
2025-09-07,/refrigeration/cold-storage/manchester.html,Organic Search,United Kingdom,1,1,0,0
2025-09-07,/services/commercial-refrigeration.html,Organic Search,United States,1,0,1,0
2025-09-07,/services/project-management.html,Direct,Ireland,2,0,2,0
2025-09-07,/storage/freezer-containers.html,Organic Search,United Kingdom,2,1,0,1
2025-09-07,/storage/meat-lockers.html,Organic Search,United Kingdom,1,1,0,0
2025-09-07,/storage/portable-refrigeration.html,Organic Search,United Kingdom,1,0,1,0
2025-09-08,(not set),Paid Search,United Kingdom,1,0,1,0
2025-09-08,/,Direct,China,1,1,0,0
2025-09-08,/,Direct,United Kingdom,1,0,1,0
2025-09-08,/,Direct,United States,1,0,1,0
2025-09-08,/,Organic Search,Netherlands,1,0,1,0
2025-09-08,/,Organic Search,Pakistan,1,0,1,0
2025-09-08,/,Organic Search,Poland,1,0,1,0
2025-09-08,/,Organic Search,United Kingdom,5,1,4,0
2025-09-08,/,Referral,United Kingdom,2,0,2,0
2025-09-08,/about/what-crs-does.html,Direct,United Kingdom,1,0,1,0
2025-09-08,/archive/coldkit-matrix-coldrooms.html,Organic Search,United Kingdom,1,1,0,0
2025-09-08,/blast-freezer,Organic Search,Sri Lanka,1,0,1,0
2025-09-08,/blast-freezer,Organic Search,United Kingdom,1,1,0,0
2025-09-08,/blast-freezer/10ftblastfreezer.html,Organic Search,United Kingdom,1,0,1,0
2025-09-08,/blast-freezer/20ftblastfreezer.html,Paid Search,United Kingdom,1,0,1,0
2025-09-08,/blast-freezer/40ft-power-blast-25kw.html,Organic Search,Iran,1,0,1,0
2025-09-08,/blast-freezer/40ftblastfreezer.html,Organic Search,United Kingdom,1,1,0,0
2025-09-08,/blast-freezers-lp,Paid Search,United Kingdom,3,2,1,0
2025-09-08,/brands/cold-kit-rooms.html,Organic Search,United Kingdom,1,0,1,0
2025-09-08,/careers,Unassigned,Switzerland,1,0,1,0
2025-09-08,/cold-rooms,Direct,United Kingdom,1,0,1,0
2025-09-08,/cold-rooms-lp,Cross-network,United Kingdom,8,7,1,0
2025-09-08,/cold-rooms-lp,Paid Search,United Kingdom,19,11,8,0
2025-09-08,/cold-stores,Direct,United Kingdom,4,0,4,0
2025-09-08,/cold-stores,Organic Search,United Kingdom,1,0,1,0
2025-09-08,/crs-cold-stores-0-0,Email,United Kingdom,1,0,1,0
2025-09-08,/enquiry/contactConfirm.php,Direct,United Kingdom,1,1,0,0
2025-09-08,/get-in-touch,Paid Search,United Kingdom,1,0,1,0
2025-09-08,/get-in-touch-with-crs,Paid Search,United Kingdom,4,1,3,0
2025-09-08,/knowledge/cold-chain.html,Organic Search,United Kingdom,1,0,1,0
2025-09-08,/megas/double-mega.html,Organic Search,United Kingdom,1,1,0,0
2025-09-08,/megas/triplemega.htmlTim,Direct,United Kingdom,1,0,1,0
2025-09-08,/news/carbon-fibre-cold-storage.html,Organic Search,Poland,1,0,1,0
2025-09-08,/news/cold-storage-fruit-and-veg.html,Organic Search,South Africa,1,0,1,0
2025-09-08,/news/cooling-with-blast-chillers.html,Organic Search,India,1,0,1,0
2025-09-08,/news/cross-docking.html,Direct,United States,2,0,2,0
2025-09-08,/news/index.html,Direct,United States,1,0,1,0
2025-09-08,/news/portable-cold-storage.html,Organic Search,Bangladesh,1,0,1,0
2025-09-08,/news/supplier-partnerships.html,Organic Search,United Kingdom,1,0,1,0
2025-09-08,/news/supplier-partnerships.html,Unassigned,United Kingdom,1,1,0,0
2025-09-08,/news/what-blast-freezer.html,Organic Search,Canada,1,0,1,0
2025-09-08,/news/what-blast-freezer.html,Organic Search,Denmark,1,0,1,0
2025-09-08,/news/what-blast-freezer.html,Organic Search,Zimbabwe,1,1,0,0
2025-09-08,/refrigerated-container,Organic Search,United Kingdom,2,0,2,0
2025-09-08,/refrigerated-container/10ft.html,Organic Search,Indonesia,1,0,1,0
2025-09-08,/refrigerated-container/10ft.html,Organic Search,United Arab Emirates,1,0,1,0
2025-09-08,/refrigerated-container/10ft.html,Organic Search,United Kingdom,1,0,1,0
2025-09-08,/refrigerated-container/grade-a-plus-range.html,Organic Search,Indonesia,1,0,1,0
2025-09-08,/refrigerated-container/grade-b-range.html,Organic Search,United States,1,0,1,0
2025-09-08,/refrigerated-units-lp,Paid Search,United Kingdom,4,4,0,0
2025-09-08,/refrigeration/cold-rooms/london.html,Organic Search,India,1,0,1,0
2025-09-08,/refrigeration/cold-rooms/london.html,Organic Search,United Kingdom,2,2,0,0
2025-09-08,/refrigeration/cold-storage/kent.html,Organic Search,United Kingdom,1,0,1,0
2025-09-08,/refrigeration/cold-storage/manchester.html,Organic Search,United Kingdom,1,1,0,0
2025-09-08,/refrigeration/cold-storage/norwich.html,Organic Search,United Kingdom,1,0,1,0
2025-09-08,/specialist/meat-rail.html,Organic Search,United Kingdom,1,1,0,0
2025-09-08,/specialist/meat-rail.html,Organic Social,United Kingdom,1,0,1,0
2025-09-08,/storage/freezer-containers.html,Organic Search,United Kingdom,2,0,1,1
2025-09-08,/storage/freezer-containers.html,Paid Search,United Kingdom,1,0,1,0
2025-09-08,/storage/vaccine-fridges.html,Organic Search,United Kingdom,1,0,1,0
2025-09-09,(not set),Paid Search,United Kingdom,2,0,2,0
2025-09-09,/,Direct,United States,3,0,3,0
2025-09-09,/,Organic Search,Saudi Arabia,1,1,0,0
2025-09-09,/,Organic Search,United Kingdom,1,0,1,0
2025-09-09,/,Referral,United Kingdom,2,0,2,0
2025-09-09,/about/what-crs-does.html,Direct,United Kingdom,1,0,1,0
2025-09-09,/archive/blood-refrigerator.html,Organic Search,United Kingdom,1,1,0,0
2025-09-09,/blast-freezer,Organic Search,South Africa,1,0,1,0
2025-09-09,/blast-freezer/10ftblastfreezer.html,Organic Search,Czechia,1,0,1,0
2025-09-09,/blast-freezer/10ftblastfreezer.html,Organic Search,Italy,1,1,0,0
2025-09-09,/blast-freezer/10ftblastfreezer.html,Organic Search,United Kingdom,1,1,0,0
2025-09-09,/blast-freezer/20ftblastfreezer.html,Direct,United Kingdom,2,0,2,0
2025-09-09,/blast-freezer/20ftblastfreezer.html,Organic Search,United Kingdom,1,1,0,0
2025-09-09,/blast-freezer/20ftblastfreezer.html,Organic Search,United States,1,0,1,0
2025-09-09,/blast-freezer/preconditioning.html,Organic Search,South Korea,1,0,1,0
2025-09-09,/blast-freezers-lp,Paid Search,United Kingdom,3,3,0,0
2025-09-09,/brakes-video,Organic Video,United Kingdom,1,0,1,0
2025-09-09,/brands/carrier.html,Organic Search,United Kingdom,1,0,1,0
2025-09-09,/case-studies/gas-company-cold-store.html,Organic Search,Saudi Arabia,1,1,0,0
2025-09-09,/cold-rooms,Organic Search,Hong Kong,1,0,1,0
2025-09-09,/cold-rooms-lp,Cross-network,United Kingdom,1,1,0,0
2025-09-09,/cold-rooms-lp,Paid Search,United Kingdom,19,10,8,1
2025-09-09,/cold-stores,Direct,United Kingdom,1,0,1,0
2025-09-09,/cold-stores,Organic Search,United Kingdom,1,1,0,0
2025-09-09,/get-in-touch-with-crs,Paid Search,United Kingdom,2,1,1,0
2025-09-09,/industrial,Organic Search,Bosnia & Herzegovina,1,1,0,0
2025-09-09,/industry/pharmaceutical.html,Organic Search,United Kingdom,1,0,1,0
2025-09-09,/knowledge/retail-cold-storage.html,Organic Search,Kuwait,1,0,1,0
2025-09-09,/news/blast-chiller.html,Organic Search,South Africa,1,0,1,0
2025-09-09,/news/carbon-fibre-cold-storage.html,Organic Search,United Kingdom,1,0,1,0
2025-09-09,/news/cold-storage-fruit-and-veg.html,Organic Search,India,1,0,1,0
2025-09-09,/news/cold-storage-fruit-and-veg.html,Organic Search,United Kingdom,2,2,0,0
2025-09-09,/news/portable-cold-storage.html,Organic Search,South Africa,1,0,1,0
2025-09-09,/news/tempering-units.html,Organic Search,United Kingdom,1,1,0,0
2025-09-09,/news/tuna-storage.html,Organic Search,United Kingdom,1,0,1,0
2025-09-09,/news/vip-insulation.html,Organic Search,India,1,0,1,0
2025-09-09,/news/walk-in-freezer.html,Direct,South Africa,1,1,0,0
2025-09-09,/news/what-blast-freezer.html,Organic Search,India,1,1,0,0
2025-09-09,/news/what-blast-freezer.html,Organic Search,Philippines,1,0,1,0
2025-09-09,/news/what-blast-freezer.html,Organic Search,Zimbabwe,1,1,0,0
2025-09-09,/refrigerated-container/20ft.html,Organic Search,United Kingdom,1,0,1,0
2025-09-09,/refrigerated-container/40ft.html,Direct,United Kingdom,2,2,0,0
2025-09-09,/refrigerated-units-lp,Paid Search,United Kingdom,2,0,2,0
